GENE	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	KO	PWY	Module	Module-Name	Module-Completeness	Metabolism	Metabolism-name	KO-name	EC	MAG	Condition
vamb.spades.267_63_29	10.78760247	3.402425622	1.449122263	2.347921711	0.01887848889	0.1335478288	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
vamb.spades.267_63_32	18.96480416	-1.211910442	0.7358109779	-1.647040447	0.09954973239	0.4297024715	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
maxbin2.spades.001_1_1570	1589.204807	-1.825385568	0.3560834918	-5.126285296	2.96e-07	2.44e-05	-		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
vamb.spades.267_70_22	8.719453755	2.245992036	0.9400951569	2.389111378	0.01688918138	0.1265032802	K02396		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
vamb.spades.267_71_11	18.4735869	-1.170662689	0.7593861224	-1.541590838	0.1231730533	0.4658624392	K04075		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
vamb.spades.267_76_19	10.90423935	-2.268981291	0.9630006524	-2.356157584	0.01846508257	0.1335478288	K01890		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
vamb.spades.267_78_20	7.345265925	1.709188337	1.105683015	1.545821284	0.1221477353	0.4658624392	K03309		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
vamb.spades.267_7_11	41.50255268	-1.141475358	0.7054868784	-1.617996582	0.1056633343	0.4484821521	K02795,K02796	,transporters,carbohydrate,carbohydrate	No Module	-	-	-,51,520	,-,Fructose  and  mannose  metabolism  ,Amino  sugar  and  nucleotide  sugar  metabolism	['manY;', 'mannose', 'PTS', 'system', 'EIIC', 'component\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
vamb.spades.267_7_12	18.27421052	-1.575701566	0.7766396786	-2.0288708	0.04247145158	0.2535014766	K02795,K19508	,transporters,carbohydrate,carbohydrate	No Module	-	-	-,51,520	,-,Fructose  and  mannose  metabolism  ,Amino  sugar  and  nucleotide  sugar  metabolism	['manY;', 'mannose', 'PTS', 'system', 'EIIC', 'component\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
vamb.spades.267_8_12	29.04233881	-1.404905571	0.6968247221	-2.016153456	0.04378393176	0.257314799	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
vamb.spades.267_8_13	11.12129921	2.05986408	0.9299933815	2.214923376	0.02676532433	0.1732941338	K06901	transporters	No Module	-	-			['pbuG,', 'azgA,', 'ghxP,', 'ghxQ,', 'adeQ;', 'adenine/guanine/hypoxanthine', 'permease\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
metabat2.megahit.33_31_17	15.22396173	-1.820562442	0.6805223233	-2.68	0.007467514803	0.07248710489	K11071	transporters	No Module	-	-			['potB;', 'spermidine/putrescine', 'transport', 'system', 'permease', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
vamb.spades.222_26_14	32.16166906	-1.813542343	0.5775466307	-3.14	0.00169	0.04870007217	K17686		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
metabat2.spades.15_4_109	59.87091224	-1.80990467	0.600038118	-3.02	0.00256	0.02120827839	K19142	protein_familiies_signalling	No Module	-	-	2048	Prokaryotic  defense  system  BR:ko02048\n	['cmr6;', 'CRISPR-associated', 'protein', 'Cmr6\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.15_10_9	73.9249316	-1.805970226	0.4914609474	-3.67	0.000238	0.003515142831	K01151	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	nfo; deoxyribonuclease IV	3.1.21.2	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.megahit.33_24_13	75.44655842	-1.804051769	0.3900764565	-4.62	3.75e-06	0.0002458707377	K10914,K21562	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['crp;', 'CRP/FNR', 'family', 'transcriptional', 'regulator,', 'cyclic', 'AMP', 'receptor', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
maxbin2.spades.001_1_245	71.42457776	-1.797098283	0.6077908566	-2.96	0.003108790677	0.02334582229	-		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.15_4_71	198.0525142	-1.792976769	0.5982874942	-3.0	0.00273	0.02187704894	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.megahit.33_38_2	15.82070806	-1.789379967	0.6546538201	-2.73	0.006269892207	0.06558091085	K00640	,aminoacids,energy	M00021	Cysteine biosynthesis, serine => cysteine	100	270,920	,Cysteine  and  methionine  metabolism  ,Sulfur  metabolism	cysE; serine O-acetyltransferase	2.3.1.30	Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.megahit.33_71_1	705.5749705	-1.786164159	0.317169466	-5.63	1.79e-08	2.88e-06	K02652		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.megahit.33_4_51	709.1705557	-1.783610057	0.5597277728	-3.19	0.00144	0.02456890259	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.spades.15_13_14	43.30692971	-1.779137484	0.6514131217	-2.731196878	0.006310476151	0.0403531537	K02383		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.megahit.33_28_32	45.07779474	-1.77739288	0.6595741451	-2.69	0.00704	0.07040617066	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.megahit.33_71_2	53.23587887	-1.770191044	0.4100498381	-4.32	1.58e-05	0.00070630843	K02669		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.spades.15_13_16	35.18240791	-1.768602142	0.5560675297	-3.18	0.00147	0.01442114442	K02412,K03224		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.megahit.33_17_4	35.17244912	-1.768005259	0.6003110273	-2.95	0.00323	0.04315643665	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
vamb.spades.267_8_40	9.892734467	1.421431455	0.9410986134	1.510395866	0.1309424428	0.4872606945	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
vamb.spades.267_8_49	30.90174984	1.395610677	0.7206328199	1.936646012	0.05278862937	0.2922500931	K03721	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['tyrR;', 'transcriptional', 'regulator', 'of', 'aroF,', 'aroG,', 'tyrA', 'and', 'aromatic', 'amino', 'acid', 'transport\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
maxbin2.spades.001_1_1000	44.4195028	-1.765867598	0.4520711379	-3.906171949	9.38e-05	0.002034283671	K04518	aminoacids	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine	66.66666667	400	Phenylalanine   tyrosine  and  tryptophan  biosynthesis	pheA2; prephenate dehydratase	4.2.1.51	Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.15_2_53	21.70389777	-1.75977629	0.6338757222	-2.77621658	0.005499556023	0.03668185717	K10440	transporters	No Module	-	-			['rbsC;', 'ribose', 'transport', 'system', 'permease', 'protein\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.25_18_60	95.4469788	-1.757315976	0.6481215447	-2.711398796	0.006699999046	0.1346483679	K02051	transporters	No Module	-	-			['ABC.SN.S;', 'NitT/TauT', 'family', 'transport', 'system', 'substrate-binding', 'protein\n']	-	Symbiobacterium_sp._UNIPD15	AA+Ab
vamb.spades.267_40_56	58.88168371	-1.755131594	0.5350310596	-3.280429355	0.001036492187	0.01365310397	K01999	transporters	No Module	-	-			['livK;', 'branched-chain', 'amino', 'acid', 'transport', 'system', 'substrate-binding', 'protein\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
metabat2.spades.15_13_7	41.06084232	-1.754988776	0.5671857489	-3.09420464	0.001973413173	0.01750970008	K02416		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.15_4_107	47.56631977	-1.754893005	0.548260146	-3.2	0.001370275991	0.01370954346	K09000	protein_familiies_signalling	No Module	-	-	2048	Prokaryotic  defense  system  BR:ko02048\n	['cmr4;', 'CRISPR-associated', 'protein', 'Cmr4\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.15_10_11	27.46840221	-1.754812869	0.5155023604	-3.404083092	0.0006638655558	0.008123600501	K00147	aminoacids	M00015	Proline biosynthesis, glutamate => proline	100	330	Arginine  and  proline  metabolism	proA; glutamate-5-semialdehyde dehydrogenase	1.2.1.41	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
maxbin2.spades.001_1_723	230.3893648	-1.753466894	0.4050351642	-4.329172006	1.5e-05	0.0005313320595	-		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.15_14_48	195.8778719	-1.749484107	0.3456039322	-5.06	4.15e-07	2.04e-05	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.18_19_9	2011.499387	-1.743151795	0.5771651767	-3.020195718	0.002526113903	0.3795502689	-		No Module	-	-					Limnochordia_sp._UNIPD14	AA+Ab
metabat2.megahit.33_11_24	254.9253509	-1.743127294	0.5725533962	-3.044479879	0.00233083021	0.03445360993	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.megahit.33_16_1	62.28471443	-1.742952046	0.4719063896	-3.69342752	0.0002212515921	0.005499649811	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
maxbin2.spades.001_1_794	2942.756435	-1.725245405	0.3772469422	-4.573252192	4.8e-06	0.0002206148386	K03166		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.15_1_201	54.05076864	-1.724194695	0.4679716994	-3.684399499	0.0002292424533	0.003431844431	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.15_4_72	226.9334	-1.719633151	0.5881185323	-2.92	0.003456127666	0.0259659257	K07061	protein_familiies_signalling	No Module	-	-	2048	Prokaryotic  defense  system  BR:ko02048\n	['cmr1;', 'CRISPR-associated', 'protein', 'Cmr1\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
vamb.spades.222_13_81	8.769357049	-1.667760762	0.8457447837	-1.971943302	0.0486160793	0.3574811171	-		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_14_26	10.42694871	-1.838560954	0.8783098832	-2.093294165	0.03632290322	0.3396682301	-		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_18_19	10.96044115	-2.203777026	0.8996805478	-2.449510587	0.01430505045	0.206231144	-		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_18_40	84.01655079	-0.9565641793	0.5012370438	-1.908406793	0.05633865955	0.3940354776	K01843	aminoacids	No Module	-	-	310	Lysine  degradation	kamA; lysine 23-aminomutase	5.4.3.2	Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
maxbin2.megahit.017_113_4	16.89112457	-1.714620767	0.6385549873	-2.685157584	0.007249561636	0.06613013692	K00297	,cofactors_and_vitamins,energy	M00377,M00618	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),Acetogen	85.71428571428571,88.88888888888889	670,720	,One  carbon  pool  by  folate  ,Carbon  fixation  pathways  in  prokaryotes	metF MTHFR; methylenetetrahydrofolate reductase (NADH)	1.5.1.54	Tepidanaerobacteraceae_sp._UNIPD3	AA+Ab
maxbin2.spades.001_1_1646	470.5693851	-1.711507033	0.4671216892	-3.663942549	0.0002483625159	0.003999404637	K06883	noPWY	No Module	-	-	99997	Function  unknown\n	['K06883;', 'uncharacterized', 'protein\n']	-	Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.15_13_25	24.82109154	-1.70831665	0.6322736266	-2.701862893	0.006895218932	0.04235634487	K01419	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	hslV clpQ; ATP-dependent HslUV protease peptidase subunit HslV	3.4.25.2	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
vamb.spades.222_18_60	39.54371324	1.136741799	0.5749121484	1.977244353	0.04801401641	0.3574811171	K13276,K17734	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	bpr; bacillopeptidase F	3.4.21.-	Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_18_61	68.42039012	1.038830552	0.4606930076	2.254930149	0.02413771357	0.2990076796	K13276,K17734	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	bpr; bacillopeptidase F	3.4.21.-	Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
metabat2.megahit.33_69_33	25.17933897	-1.708053859	0.5742541745	-2.974386492	0.002935750477	0.04099674348	K06147		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
vamb.spades.222_18_65	16.57601701	1.327822552	0.6415290075	2.069777885	0.0384731493	0.3503081489	K13276,K17734	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	bpr; bacillopeptidase F	3.4.21.-	Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_20_16	9.220301268	1.788035733	0.9106555758	1.96345993	0.04959275613	0.3574811171	K01847,K01848	,aminoacids,energy,carbohydrate,carbohydrate	M00373,M00376,M00613,M00741	Ethylmalonyl pathway,3-Hydroxypropionate bi-cycle,Anoxygenic_photosynthesis_in_green_nonsulfur_bacteria,Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	25.0,15.384615384615385,13.333333333333334,66.66666666666666	280,720,630,640	,Valine   leucine  and  isoleucine  degradation  ,Carbon  fixation  pathways  in  prokaryotes  ,Glyoxylate  and  dicarboxylate  metabolism  ,Propanoate  metabolism	MUT; methylmalonyl-CoA mutase	5.4.99.2	Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
metabat2.spades.25_61_1	27.35211378	-1.706192942	0.6204819217	-2.75	0.005963406751	0.1326858002	K00175	,energy,carbohydrate,carbohydrate,carbohydrate,carbohydrate	M00009,M00011,M00173,M00614,M00620	Citrate cycle (TCA cycle, Krebs cycle),Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate,Reductive citrate cycle (Arnon-Buchanan cycle),Anoxygenic_photosynthesis_in_green_sulfur_bacteria,Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	100.0,100.0,83.33333333333334,76.92307692307693,57.14285714285714	,720,10,20,620,650	,Carbon  fixation  pathways  in  prokaryotes  ,Glycolysis  /  Gluconeogenesis  ,Citrate  cycle  (TCA  cycle)  ,Pyruvate  metabolism  ,Butanoate  metabolism	korB oorB oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta	1.2.7.3,1.2.7.3	Symbiobacterium_sp._UNIPD15	AA+Ab
maxbin2.spades.001_1_998	768.8447849	-1.697819356	0.2858294091	-5.94	2.85e-09	4.95e-07	-		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.15_4_82	36.99729636	-1.6930641	0.6105925929	-2.77	0.005557264171	0.03694483845	K07464	protein_familiies_signalling	No Module	-	-	2048	Prokaryotic  defense  system  BR:ko02048\n	cas4; CRISPR-associated exonuclease Cas4	3.1.12.1	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.15_4_77	58.52639816	-1.690394965	0.6396294005	-2.64	0.008223027562	0.04803103671	K19142	protein_familiies_signalling	No Module	-	-	2048	Prokaryotic  defense  system  BR:ko02048\n	['cmr6;', 'CRISPR-associated', 'protein', 'Cmr6\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
vamb.spades.222_22_98	7.34279443	1.595848713	0.8641543793	1.84671715	0.06478814479	0.431090348	K03833		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_24_47	8.597561304	1.521633843	0.7669143946	1.984098687	0.04724483951	0.3574811171	-		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_24_50	10.02028498	1.638898981	0.7454310412	2.198592345	0.0279069218	0.3040961976	K02316		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_24_54	9.487021139	-1.507052984	0.8691944381	-1.733850239	0.08294465903	0.4783142004	K01879		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
metabat2.spades.15_6_105	282.4397736	-1.687090513	0.5898145623	-2.860374465	0.004231410406	0.03000589625	K00605	,cofactors_and_vitamins,cofactors_and_vitamins,aminoacids,carbohydrate	M00532	Photorespiration	10	785,670,260,630	,Lipoic  acid  metabolism  ,One  carbon  pool  by  folate  ,Glycine   serine  and  threonine  metabolism  ,Glyoxylate  and  dicarboxylate  metabolism	gcvT AMT; glycine cleavage system T protein (aminomethyltransferase)	2.1.2.10	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
vamb.spades.222_26_54	18.75245251	-1.058292066	0.6073074909	-1.74259676	0.0814040763	0.4783142004	K03809	cofactors_and_vitamins	No Module	-	-	130	Ubiquinone  and  other  terpenoid-quinone  biosynthesis	wrbA; NAD(P)H dehydrogenase (quinone)	1.6.5.2	Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_2_122	10.17475238	1.643221348	0.7450483964	2.205522964	0.02741741819	0.3040961976	-		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
metabat2.spades.15_30_4	48.46007105	-1.682287541	0.4711510635	-3.570590562	0.0003561772801	0.004831102572	K02032,K10823	transporters	No Module	-	-			['ddpF;', 'peptide/nickel', 'transport', 'system', 'ATP-binding', 'protein\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
vamb.spades.222_2_130	21.40067825	1.688882761	0.8534820087	1.978814719	0.04783687073	0.3574811171	K02106		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_2_131	7.993185009	2.130967978	1.180083977	1.805776555	0.07095324905	0.4546263735	K00626	,aminoacids,aminoacids,aminoacids,energy,carbohydrate,carbohydrate,carbohydrate,lipid	M00088,M00095,M00373,M00374,M00375,M00849	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone,C5 isoprenoid biosynthesis, mevalonate pathway,Ethylmalonyl pathway,Dicarboxylate-hydroxybutyrate cycle,Hydroxypropionate-hydroxybutylate cycle,C5 isoprenoid biosynthesis, mevalonate pathway, archaea	40.0,28.57142857142857,25.0,23.076923076923077,28.57142857142857,42.857142857142854	,280,310,380,720,620,630,650,71	,Valine   leucine  and  isoleucine  degradation  ,Lysine  degradation  ,Tryptophan  metabolism  ,Carbon  fixation  pathways  in  prokaryotes  ,Pyruvate  metabolism  ,Glyoxylate  and  dicarboxylate  metabolism  ,Butanoate  metabolism  ,Fatty  acid  degradation	ACAT atoB; acetyl-CoA C-acetyltransferase	2.3.1.9	Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_2_175	72.5277471	1.524625937	0.6001663954	2.540338728	0.01107451548	0.1741719253	K02406		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_2_49	12.91724575	1.991468683	0.8923233733	2.231779132	0.02562956421	0.3040961976	-		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_2_78	14.15326366	1.158774412	0.6306736955	1.837359668	0.06615681671	0.4318916714	K05988	carbohydrate	No Module	-	-	500	Starch  and  sucrose  metabolism	dexA; dextranase	3.2.1.11	Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
metabat2.spades.15_4_126	120.0787628	-1.681296303	0.4372560934	-3.845106629	0.0001205000284	0.002081457756	K00872	aminoacids	M00018	Threonine biosynthesis, aspartate => homoserine => threonine	100	260	Glycine   serine  and  threonine  metabolism	thrB; homoserine kinase	2.7.1.39	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
vamb.spades.222_32_7	24.57677298	1.217964858	0.6170913336	1.973718948	0.04841370942	0.3574811171	K01924	glycan_biosynthesis	No Module	-	-	550	Peptidoglycan  biosynthesis	murC; UDP-N-acetylmuramate--alanine ligase	6.3.2.8	Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
metabat2.spades.15_14_47	192.182429	-1.676981958	0.4330939036	-3.872097815	0.0001079026301	0.001912905398	K11261	energy	M00567,M00617	Methanogenesis, CO2 => methane,Methanogen	0.0,33.33333333333333	680	Methane  metabolism	fwdE fmdE; formylmethanofuran dehydrogenase subunit E	1.2.7.12	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
vamb.spades.222_34_2	12.34230983	-1.436709641	0.8081648773	-1.777743232	0.07544603574	0.4661487208	-		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
metabat2.spades.15_10_107	35.75153314	-1.676486255	0.5902687917	-2.840208188	0.004508410019	0.03141895396	K03742,K03743	cofactors_and_vitamins	No Module	-	-	760	Nicotinate  and  nicotinamide  metabolism	pncC; nicotinamide-nucleotide amidase	3.5.1.42	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.15_4_81	162.6181858	-1.675723948	0.540241258	-3.1	0.00192	0.01720027649	K07012	protein_familiies_signalling	No Module	-	-	2048	Prokaryotic  defense  system  BR:ko02048\n	cas3; CRISPR-associated endonuclease/helicase Cas3	3.1.-.-,3.1.-.-	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.megahit.33_28_31	128.9101908	-1.666229878	0.4242320854	-3.927637572	8.58e-05	0.002433261568	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
vamb.spades.222_36_18	19.50260518	-1.535033429	0.681031098	-2.253984338	0.02419715326	0.2990076796	K18707		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_41_18	6.867521963	-1.975042144	0.9907976858	-1.993385908	0.04621920579	0.3574811171	-		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_41_22	12.65132224	-1.318549229	0.6926029189	-1.903759272	0.056941543	0.3940354776	-		No Module	-	-					Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
vamb.spades.222_41_23	13.05234105	-1.511173555	0.6920917164	-2.183487419	0.02899993448	0.3040961976	K00058	,aminoacids,aminoacids,energy	M00020	Serine biosynthesis, glycerate-3P => serine	67	260,270,680	,Glycine   serine  and  threonine  metabolism  ,Cysteine  and  methionine  metabolism  ,Methane  metabolism	serA PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase	1.1.1.95,1.1.1.95	Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
metabat2.spades.15_5_66	134.9826573	-1.660831292	0.4602510798	-3.608533178	0.0003079331385	0.004291950847	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
vamb.spades.222_42_35	29.71837947	-1.073889722	0.546237296	-1.965976564	0.04930131781	0.3574811171	K03043	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	rpoB; DNA-directed RNA polymerase subunit beta	2.7.7.6	Tepidimicrobiaceae_sp._UNIPD26	AA+Ab
